t,target_x,target_y,target_h_deg,x,y,h_deg
74.728,1.0,0.0,0.0,0.1853,-0.1041,-2.17
74.778,1.0,0.0,0.0,0.319,-0.0611,-1.58
74.829,1.0,0.0,0.0,0.3608,-0.0509,-1.42
74.88,1.0,0.0,0.0,0.3993,-0.0426,-1.25
74.93,1.0,0.0,0.0,0.4403,-0.0349,-1.09
74.981,1.0,0.0,0.0,0.4902,-0.0267,-0.87
75.032,1.0,0.0,0.0,0.5383,-0.0202,-0.62
75.082,1.0,0.0,0.0,0.5635,-0.0171,-0.51
75.133,1.0,0.0,0.0,0.6308,-0.0099,-0.12
75.183,1.0,0.0,0.0,0.663,-0.0071,0.03
75.234,1.0,0.0,0.0,0.7022,-0.0047,0.22
75.285,1.0,0.0,0.0,0.7404,-0.0018,0.38
75.335,1.0,0.0,0.0,0.7943,0.0022,0.77
75.386,1.0,0.0,0.0,0.7943,0.0022,0.77
75.437,1.0,0.0,0.0,0.8415,0.0053,1.1
75.488,1.0,0.0,0.0,0.8952,0.0092,1.53
75.538,1.0,0.0,0.0,0.909,0.0098,1.61
75.589,1.0,0.0,0.0,0.9491,0.0129,1.89
75.64,1.0,0.0,0.0,0.9491,0.0129,1.89
75.691,1.0,0.0,0.0,1.0218,0.0174,2.55
75.742,1.0,0.0,0.0,1.0218,0.0174,2.55
75.793,1.0,0.0,0.0,1.0387,0.0184,2.93
75.843,1.0,0.0,0.0,1.0387,0.0184,2.93
75.894,1.0,0.0,0.0,1.0369,0.0178,2.89
75.944,1.0,0.0,0.0,1.0369,0.0178,2.89
75.995,1.0,0.0,0.0,1.0346,0.0177,2.92
76.046,1.0,0.0,0.0,1.0346,0.0176,2.92
76.096,1.0,0.0,0.0,1.0345,0.0176,2.92
76.147,1.0,0.0,0.0,1.0345,0.0176,2.92
76.198,1.0,0.0,0.0,1.0345,0.0176,2.92
76.248,1.0,0.0,0.0,1.0345,0.0176,2.92
76.299,1.0,0.0,0.0,1.0345,0.0176,2.92
76.349,1.0,0.0,0.0,1.0345,0.0176,2.92
76.4,1.0,0.0,0.0,1.0345,0.0176,2.92
76.451,1.0,0.0,0.0,1.0345,0.0176,2.92
76.502,1.0,0.0,0.0,1.0345,0.0176,2.92
76.552,1.0,0.0,0.0,1.0345,0.0176,2.92
76.603,1.0,0.0,0.0,1.0345,0.0176,2.92
76.654,1.0,0.0,0.0,1.0345,0.0176,2.92
76.704,1.0,0.0,0.0,1.0345,0.0176,2.92
76.754,1.0,0.0,0.0,1.0345,0.0177,2.93
76.805,1.0,0.0,0.0,1.0345,0.0177,2.93
76.856,1.0,0.0,0.0,1.0345,0.0177,2.93
76.909,1.0,0.0,0.0,1.0345,0.0177,2.93
76.96,1.0,0.0,0.0,1.0345,0.0177,2.93
77.011,1.0,0.0,0.0,1.0345,0.0177,2.93
77.061,1.0,0.0,0.0,1.0345,0.0177,2.93
77.112,1.0,0.0,0.0,1.0345,0.0177,2.93
77.162,1.0,0.0,0.0,1.0345,0.0177,2.93
77.214,1.0,0.0,0.0,1.0345,0.0177,2.93
77.264,1.0,0.0,0.0,1.0345,0.0177,2.93
77.315,1.0,0.0,0.0,1.0345,0.0177,2.93
77.366,1.0,0.0,0.0,1.0345,0.0177,2.93
77.416,1.0,0.0,0.0,1.0345,0.0177,2.93
77.467,1.0,0.0,0.0,1.0344,0.0177,2.94
77.517,1.0,0.0,0.0,1.0344,0.0177,2.94
77.568,1.0,0.0,0.0,1.0344,0.0177,2.94
77.618,1.0,0.0,0.0,1.0344,0.0177,2.94
77.668,1.0,0.0,0.0,1.0344,0.0177,2.94
77.719,1.0,0.0,0.0,1.0344,0.0177,2.94
77.769,1.0,0.0,0.0,1.0344,0.0177,2.94
77.82,1.0,0.0,0.0,1.0344,0.0177,2.94
77.871,1.0,0.0,0.0,1.0344,0.0177,2.94
77.921,1.0,0.0,0.0,1.0344,0.0177,2.94
77.972,1.0,0.0,0.0,1.0344,0.0177,2.94
78.022,1.0,0.0,0.0,1.0344,0.0177,2.94
78.073,1.0,0.0,0.0,1.0344,0.0177,2.94
78.123,1.0,0.0,0.0,1.0344,0.0177,2.94
78.174,1.0,0.0,0.0,1.0344,0.0177,2.94
78.265,1.0,0.0,0.0,1.0344,0.0177,2.94
78.315,1.0,0.0,0.0,1.0344,0.0177,2.94
78.366,1.0,0.0,0.0,1.0344,0.0177,2.94
78.417,1.0,0.0,0.0,1.0344,0.0177,2.94
78.468,1.0,0.0,0.0,1.0344,0.0177,2.94
78.519,1.0,0.0,0.0,1.0344,0.0177,2.94
78.569,1.0,0.0,0.0,1.0344,0.0177,2.94
78.619,1.0,0.0,0.0,1.0344,0.0177,2.94
78.67,1.0,0.0,0.0,1.0344,0.0177,2.94
78.721,1.0,0.0,0.0,1.0344,0.0177,2.94
78.772,1.0,0.0,0.0,1.0344,0.0177,2.94
78.823,1.0,0.0,0.0,1.0344,0.0177,2.94
78.873,1.0,0.0,0.0,1.0344,0.0177,2.94
78.924,1.0,0.0,0.0,1.0344,0.0177,2.94
78.976,1.0,0.0,0.0,1.0344,0.0177,2.94
79.026,1.0,0.0,0.0,1.0344,0.0177,2.94
79.078,1.0,0.0,0.0,1.0344,0.0177,2.94
79.128,1.0,0.0,0.0,1.0344,0.0177,2.94
79.179,1.0,0.0,0.0,1.0344,0.0177,2.94
79.23,1.0,0.0,0.0,1.0344,0.0177,2.94
79.28,1.0,0.0,0.0,1.0344,0.0177,2.94
79.331,1.0,0.0,0.0,1.0344,0.0177,2.94
79.381,1.0,0.0,0.0,1.0344,0.0177,2.94
79.432,1.0,0.0,0.0,1.0344,0.0177,2.94
79.483,1.0,0.0,0.0,1.0344,0.0177,2.94
79.533,1.0,0.0,0.0,1.0344,0.0177,2.94
79.619,1.0,0.0,0.0,1.0344,0.0177,2.94
79.67,1.0,0.0,0.0,1.0344,0.0177,2.94
79.72,1.0,0.0,0.0,1.0344,0.0177,2.94
79.771,1.0,0.0,0.0,1.0344,0.0177,2.94
79.822,1.0,0.0,0.0,1.0344,0.0177,2.94
79.872,1.0,0.0,0.0,1.0344,0.0177,2.94
79.923,1.0,0.0,0.0,1.0344,0.0177,2.94
79.973,1.0,0.0,0.0,1.0344,0.0177,2.94
80.024,1.0,0.0,0.0,1.0344,0.0177,2.94
80.075,1.0,0.0,0.0,1.0344,0.0177,2.94
80.126,1.0,0.0,0.0,1.0344,0.0177,2.94
80.177,1.0,0.0,0.0,1.0344,0.0177,2.94
80.227,1.0,0.0,0.0,1.0344,0.0177,2.94
80.278,1.0,0.0,0.0,1.0344,0.0177,2.94
80.328,1.0,0.0,0.0,1.0344,0.0177,2.94
80.379,1.0,0.0,0.0,1.0344,0.0177,2.94
80.43,1.0,0.0,0.0,1.0344,0.0177,2.94
80.48,1.0,0.0,0.0,1.0344,0.0177,2.94
80.531,1.0,0.0,0.0,1.0344,0.0177,2.94
80.581,1.0,0.0,0.0,1.0344,0.0177,2.94
80.632,1.0,0.0,0.0,1.0344,0.0177,2.94
80.682,1.0,0.0,0.0,1.0344,0.0177,2.94
80.733,1.0,0.0,0.0,1.0344,0.0177,2.94
80.785,1.0,0.0,0.0,1.0344,0.0177,2.94
80.835,1.0,0.0,0.0,1.0344,0.0177,2.94
80.886,1.0,0.0,0.0,1.0344,0.0177,2.94
80.936,1.0,0.0,0.0,1.0344,0.0177,2.94
80.994,1.0,0.0,0.0,1.0344,0.0177,2.94
81.044,1.0,0.0,0.0,1.0344,0.0177,2.94
81.095,1.0,0.0,0.0,1.0344,0.0177,2.94
81.146,1.0,0.0,0.0,1.0344,0.0177,2.94
81.197,1.0,0.0,0.0,1.0344,0.0177,2.94
81.248,1.0,0.0,0.0,1.0344,0.0177,2.94
81.298,1.0,0.0,0.0,1.0344,0.0177,2.94
81.349,1.0,0.0,0.0,1.0344,0.0177,2.94
81.399,1.0,0.0,0.0,1.0344,0.0177,2.94
81.45,1.0,0.0,0.0,1.0344,0.0177,2.94
81.501,1.0,0.0,0.0,1.0344,0.0177,2.93
81.552,1.0,0.0,0.0,1.0344,0.0177,2.93
81.602,1.0,0.0,0.0,1.0344,0.0177,2.93
81.653,1.0,0.0,0.0,1.0344,0.0177,2.94
81.703,1.0,0.0,0.0,1.0344,0.0177,2.94
81.754,1.0,0.0,0.0,1.0344,0.0177,2.93
81.804,1.0,0.0,0.0,1.0344,0.0177,2.93
81.855,1.0,0.0,0.0,1.0344,0.0177,2.93
81.906,1.0,0.0,0.0,1.0344,0.0177,2.93
81.956,1.0,0.0,0.0,1.0344,0.0177,2.93
82.007,1.0,0.0,0.0,1.0344,0.0177,2.93
82.058,1.0,0.0,0.0,1.0344,0.0177,2.93
82.108,1.0,0.0,0.0,1.0344,0.0177,2.93
82.159,1.0,0.0,0.0,1.0345,0.0176,2.92
82.209,1.0,0.0,0.0,1.0345,0.0176,2.92
82.26,1.0,0.0,0.0,1.0345,0.0176,2.92
82.31,1.0,0.0,0.0,1.0345,0.0176,2.92
82.361,1.0,0.0,0.0,1.0345,0.0176,2.92
82.411,1.0,0.0,0.0,1.0345,0.0176,2.92
82.462,1.0,0.0,0.0,1.0345,0.0176,2.92
82.513,1.0,0.0,0.0,1.0345,0.0176,2.92
82.564,1.0,0.0,0.0,1.0345,0.0176,2.92
82.614,1.0,0.0,0.0,1.0345,0.0176,2.92
82.664,1.0,0.0,0.0,1.0345,0.0176,2.92
82.715,1.0,0.0,0.0,1.0345,0.0176,2.92
82.766,1.0,0.0,0.0,1.0345,0.0176,2.91
82.817,1.0,0.0,0.0,1.0345,0.0176,2.91
82.867,1.0,0.0,0.0,1.0345,0.0176,2.91
82.918,1.0,0.0,0.0,1.0345,0.0176,2.91
82.968,1.0,0.0,0.0,1.0345,0.0176,2.92
83.019,1.0,0.0,0.0,1.0345,0.0176,2.92
83.07,1.0,0.0,0.0,1.0345,0.0176,2.92
83.12,1.0,0.0,0.0,1.0345,0.0176,2.91
83.171,1.0,0.0,0.0,1.0345,0.0176,2.92
83.222,1.0,0.0,0.0,1.0345,0.0176,2.92
83.273,1.0,0.0,0.0,1.0345,0.0176,2.92
83.323,1.0,0.0,0.0,1.0345,0.0176,2.92
83.374,1.0,0.0,0.0,1.0345,0.0176,2.91
83.425,1.0,0.0,0.0,1.0345,0.0176,2.91
83.475,1.0,0.0,0.0,1.0345,0.0176,2.91
83.526,1.0,0.0,0.0,1.0345,0.0176,2.91
83.576,1.0,0.0,0.0,1.0345,0.0176,2.91
83.627,1.0,0.0,0.0,1.0345,0.0176,2.91
83.678,1.0,0.0,0.0,1.0345,0.0176,2.92
83.729,1.0,0.0,0.0,1.0345,0.0176,2.92
83.78,1.0,0.0,0.0,1.0345,0.0176,2.91
83.831,1.0,0.0,0.0,1.0345,0.0176,2.91
83.881,1.0,0.0,0.0,1.0345,0.0176,2.91
83.932,1.0,0.0,0.0,1.0345,0.0176,2.91
83.982,1.0,0.0,0.0,1.0345,0.0176,2.92
84.033,1.0,0.0,0.0,1.0345,0.0176,2.92
84.084,1.0,0.0,0.0,1.0345,0.0176,2.91
84.135,1.0,0.0,0.0,1.0345,0.0176,2.91
84.186,1.0,0.0,0.0,1.0345,0.0176,2.91
84.237,1.0,0.0,0.0,1.0345,0.0176,2.92
84.288,1.0,0.0,0.0,1.0345,0.0176,2.92
84.339,1.0,0.0,0.0,1.0345,0.0176,2.92
84.39,1.0,0.0,0.0,1.0345,0.0176,2.91
84.44,1.0,0.0,0.0,1.0345,0.0176,2.91
84.491,1.0,0.0,0.0,1.0345,0.0176,2.91
84.542,1.0,0.0,0.0,1.0345,0.0176,2.91
84.592,1.0,0.0,0.0,1.0345,0.0176,2.91
84.643,1.0,0.0,0.0,1.0345,0.0176,2.91
84.693,1.0,0.0,0.0,1.0345,0.0176,2.91
84.744,1.0,0.0,0.0,1.0345,0.0176,2.91
84.794,1.0,0.0,0.0,1.0345,0.0176,2.91
84.845,1.0,0.0,0.0,1.0345,0.0176,2.91
84.896,1.0,0.0,0.0,1.0345,0.0176,2.91
84.947,1.0,0.0,0.0,1.0345,0.0176,2.91
84.998,1.0,0.0,0.0,1.0345,0.0176,2.91
85.048,1.0,0.0,0.0,1.0345,0.0176,2.91
85.099,1.0,0.0,0.0,1.0345,0.0176,2.91
85.15,1.0,0.0,0.0,1.0345,0.0176,2.91
85.2,1.0,0.0,0.0,1.0345,0.0176,2.91
85.251,1.0,0.0,0.0,1.0345,0.0176,2.91
85.302,1.0,0.0,0.0,1.0345,0.0176,2.91
85.352,1.0,0.0,0.0,1.0345,0.0176,2.91
85.403,1.0,0.0,0.0,1.0345,0.0176,2.92
85.453,1.0,0.0,0.0,1.0345,0.0176,2.92
85.504,1.0,0.0,0.0,1.0345,0.0176,2.92
85.554,1.0,0.0,0.0,1.0345,0.0176,2.92
85.605,1.0,0.0,0.0,1.0345,0.0176,2.92
85.656,1.0,0.0,0.0,1.0345,0.0176,2.92
85.707,1.0,0.0,0.0,1.0345,0.0176,2.92
85.757,1.0,0.0,0.0,1.0345,0.0176,2.92
85.808,1.0,0.0,0.0,1.0345,0.0176,2.92
85.859,1.0,0.0,0.0,1.0345,0.0176,2.92
85.91,1.0,0.0,0.0,1.0345,0.0176,2.92
85.96,1.0,0.0,0.0,1.0345,0.0176,2.91
86.011,1.0,0.0,0.0,1.0345,0.0176,2.92
86.062,1.0,0.0,0.0,1.0345,0.0176,2.92
86.113,1.0,0.0,0.0,1.0345,0.0176,2.92
86.163,1.0,0.0,0.0,1.0345,0.0176,2.92
86.214,1.0,0.0,0.0,1.0345,0.0176,2.92
86.265,1.0,0.0,0.0,1.0345,0.0176,2.92
86.316,1.0,0.0,0.0,1.0345,0.0176,2.92
86.366,1.0,0.0,0.0,1.0345,0.0176,2.92
86.449,1.0,0.0,0.0,1.0345,0.0176,2.92
86.5,1.0,0.0,0.0,1.0345,0.0176,2.92
86.551,1.0,0.0,0.0,1.0345,0.0176,2.92
86.602,1.0,0.0,0.0,1.0345,0.0176,2.92
86.652,1.0,0.0,0.0,1.0345,0.0176,2.92
86.703,1.0,0.0,0.0,1.0345,0.0176,2.92
86.753,1.0,0.0,0.0,1.0345,0.0176,2.92
86.804,1.0,0.0,0.0,1.0345,0.0176,2.92
86.855,1.0,0.0,0.0,1.0345,0.0176,2.92
86.906,1.0,0.0,0.0,1.0345,0.0176,2.92
86.956,1.0,0.0,0.0,1.0345,0.0176,2.91
87.007,1.0,0.0,0.0,1.0345,0.0176,2.91
87.058,1.0,0.0,0.0,1.0345,0.0176,2.91
87.108,1.0,0.0,0.0,1.0345,0.0176,2.91
87.159,1.0,0.0,0.0,1.0345,0.0176,2.91
87.21,1.0,0.0,0.0,1.0345,0.0176,2.91
87.261,1.0,0.0,0.0,1.0345,0.0176,2.91
87.311,1.0,0.0,0.0,1.0345,0.0176,2.91
87.362,1.0,0.0,0.0,1.0345,0.0176,2.91
87.413,1.0,0.0,0.0,1.0345,0.0176,2.91
87.463,1.0,0.0,0.0,1.0345,0.0176,2.91
87.514,1.0,0.0,0.0,1.0345,0.0176,2.91
87.564,1.0,0.0,0.0,1.0345,0.0176,2.91
87.615,1.0,0.0,0.0,1.0345,0.0176,2.91
87.666,1.0,0.0,0.0,1.0345,0.0176,2.91
87.716,1.0,0.0,0.0,1.0345,0.0176,2.91
87.806,1.0,0.0,0.0,1.0345,0.0176,2.91
87.857,1.0,0.0,0.0,1.0345,0.0176,2.91
87.907,1.0,0.0,0.0,1.0345,0.0176,2.91
87.958,1.0,0.0,0.0,1.0345,0.0176,2.91
88.008,1.0,0.0,0.0,1.0345,0.0176,2.91
88.059,1.0,0.0,0.0,1.0345,0.0176,2.91
88.109,1.0,0.0,0.0,1.0345,0.0176,2.91
88.16,1.0,0.0,0.0,1.0345,0.0176,2.91
88.21,1.0,0.0,0.0,1.0345,0.0176,2.91
88.261,1.0,0.0,0.0,1.0345,0.0176,2.91
88.312,1.0,0.0,0.0,1.0345,0.0176,2.91
88.362,1.0,0.0,0.0,1.0345,0.0176,2.91
88.413,1.0,0.0,0.0,1.0345,0.0176,2.91
88.463,1.0,0.0,0.0,1.0345,0.0176,2.91
88.513,1.0,0.0,0.0,1.0345,0.0176,2.91
88.564,1.0,0.0,0.0,1.0345,0.0176,2.91
88.615,1.0,0.0,0.0,1.0345,0.0176,2.91
88.665,1.0,0.0,0.0,1.0345,0.0176,2.91
88.716,1.0,0.0,0.0,1.0345,0.0176,2.91
88.767,1.0,0.0,0.0,1.0345,0.0176,2.91
88.817,1.0,0.0,0.0,1.0345,0.0176,2.91
88.868,1.0,0.0,0.0,1.0345,0.0176,2.91
88.919,1.0,0.0,0.0,1.0345,0.0176,2.9
88.969,1.0,0.0,0.0,1.0345,0.0176,2.9
89.02,1.0,0.0,0.0,1.0345,0.0176,2.9
89.07,1.0,0.0,0.0,1.0345,0.0176,2.9
89.121,1.0,0.0,0.0,1.0345,0.0176,2.9
89.172,1.0,0.0,0.0,1.0345,0.0176,2.9
89.223,1.0,0.0,0.0,1.0346,0.0175,2.89
89.273,1.0,0.0,0.0,1.0346,0.0175,2.89
89.323,1.0,0.0,0.0,1.0345,0.0176,2.9
89.375,1.0,0.0,0.0,1.0345,0.0176,2.9
89.425,1.0,0.0,0.0,1.0345,0.0176,2.9
89.476,1.0,0.0,0.0,1.0345,0.0176,2.9
89.527,1.0,0.0,0.0,1.0345,0.0176,2.9
89.577,1.0,0.0,0.0,1.0345,0.0176,2.9
89.628,1.0,0.0,0.0,1.0345,0.0176,2.9
89.678,1.0,0.0,0.0,1.0345,0.0176,2.9
89.729,1.0,0.0,0.0,1.0345,0.0176,2.9
89.78,1.0,0.0,0.0,1.0345,0.0176,2.9
89.83,1.0,0.0,0.0,1.0345,0.0176,2.9
89.881,1.0,0.0,0.0,1.0345,0.0176,2.9
89.932,1.0,0.0,0.0,1.0345,0.0176,2.9
89.983,1.0,0.0,0.0,1.0345,0.0176,2.9
90.034,1.0,0.0,0.0,1.0345,0.0176,2.9
90.084,1.0,0.0,0.0,1.0345,0.0176,2.9
90.135,1.0,0.0,0.0,1.0345,0.0176,2.9
90.186,1.0,0.0,0.0,1.0345,0.0176,2.9
90.236,1.0,0.0,0.0,1.0345,0.0176,2.9
90.287,1.0,0.0,0.0,1.0345,0.0176,2.9
90.338,1.0,0.0,0.0,1.0345,0.0176,2.9
90.389,1.0,0.0,0.0,1.0345,0.0176,2.9
90.44,1.0,0.0,0.0,1.0345,0.0176,2.9
90.49,1.0,0.0,0.0,1.0345,0.0176,2.9
90.541,1.0,0.0,0.0,1.0345,0.0176,2.9
90.592,1.0,0.0,0.0,1.0345,0.0176,2.9
90.642,1.0,0.0,0.0,1.0345,0.0176,2.9
90.693,1.0,0.0,0.0,1.0345,0.0176,2.9
90.744,1.0,0.0,0.0,1.0345,0.0176,2.9
90.795,1.0,0.0,0.0,1.0345,0.0176,2.9
90.845,1.0,0.0,0.0,1.0345,0.0176,2.9
90.896,1.0,0.0,0.0,1.0345,0.0176,2.9
90.946,1.0,0.0,0.0,1.0345,0.0176,2.9
90.997,1.0,0.0,0.0,1.0345,0.0176,2.9
91.048,1.0,0.0,0.0,1.0345,0.0176,2.9
91.099,1.0,0.0,0.0,1.0345,0.0176,2.9
91.149,1.0,0.0,0.0,1.0345,0.0176,2.9
91.201,1.0,0.0,0.0,1.0345,0.0176,2.9
91.252,1.0,0.0,0.0,1.0345,0.0176,2.9
91.302,1.0,0.0,0.0,1.0345,0.0176,2.9
91.353,1.0,0.0,0.0,1.0345,0.0176,2.9
91.404,1.0,0.0,0.0,1.0345,0.0176,2.9
91.454,1.0,0.0,0.0,1.0345,0.0176,2.9
91.505,1.0,0.0,0.0,1.0345,0.0176,2.9
91.556,1.0,0.0,0.0,1.0345,0.0176,2.9
91.607,1.0,0.0,0.0,1.0345,0.0176,2.9
91.657,1.0,0.0,0.0,1.0345,0.0176,2.9
91.708,1.0,0.0,0.0,1.0345,0.0176,2.9
91.759,1.0,0.0,0.0,1.0345,0.0176,2.9
91.81,1.0,0.0,0.0,1.0345,0.0176,2.9
91.897,1.0,0.0,0.0,1.0345,0.0176,2.9
91.948,1.0,0.0,0.0,1.0345,0.0176,2.9
91.999,1.0,0.0,0.0,1.0345,0.0176,2.9
92.05,1.0,0.0,0.0,1.0345,0.0176,2.9
92.1,1.0,0.0,0.0,1.0345,0.0176,2.9
92.151,1.0,0.0,0.0,1.0345,0.0176,2.9
92.202,1.0,0.0,0.0,1.0345,0.0176,2.9
92.252,1.0,0.0,0.0,1.0345,0.0176,2.9
92.303,1.0,0.0,0.0,1.0345,0.0176,2.9
92.353,1.0,0.0,0.0,1.0345,0.0176,2.9
92.404,1.0,0.0,0.0,1.0345,0.0176,2.9
92.454,1.0,0.0,0.0,1.0345,0.0176,2.9
92.505,1.0,0.0,0.0,1.0345,0.0176,2.9
92.555,1.0,0.0,0.0,1.0345,0.0176,2.9
92.608,1.0,0.0,0.0,1.0345,0.0176,2.9
92.658,1.0,0.0,0.0,1.0345,0.0176,2.9
92.709,1.0,0.0,0.0,1.0345,0.0176,2.9
92.759,1.0,0.0,0.0,1.0345,0.0176,2.9
92.81,1.0,0.0,0.0,1.0345,0.0176,2.9
92.861,1.0,0.0,0.0,1.0345,0.0176,2.9
92.912,1.0,0.0,0.0,1.0345,0.0176,2.9
92.962,1.0,0.0,0.0,1.0345,0.0176,2.9
93.013,1.0,0.0,0.0,1.0345,0.0176,2.9
93.064,1.0,0.0,0.0,1.0345,0.0176,2.9
93.114,1.0,0.0,0.0,1.0345,0.0176,2.9
93.165,1.0,0.0,0.0,1.0345,0.0176,2.9
93.215,1.0,0.0,0.0,1.0345,0.0176,2.9
93.266,1.0,0.0,0.0,1.0345,0.0176,2.9
93.316,1.0,0.0,0.0,1.0345,0.0176,2.9
93.367,1.0,0.0,0.0,1.0345,0.0176,2.9
93.418,1.0,0.0,0.0,1.0345,0.0176,2.9
93.469,1.0,0.0,0.0,1.0345,0.0176,2.9
93.519,1.0,0.0,0.0,1.0345,0.0176,2.9
93.57,1.0,0.0,0.0,1.0345,0.0176,2.9
93.62,1.0,0.0,0.0,1.0345,0.0176,2.9
93.671,1.0,0.0,0.0,1.0345,0.0176,2.9
93.721,1.0,0.0,0.0,1.0345,0.0176,2.9
93.772,1.0,0.0,0.0,1.0345,0.0176,2.9
93.824,1.0,0.0,0.0,1.0345,0.0176,2.9
93.875,1.0,0.0,0.0,1.0345,0.0176,2.9
93.925,1.0,0.0,0.0,1.0345,0.0176,2.9
93.976,1.0,0.0,0.0,1.0345,0.0176,2.9
94.027,1.0,0.0,0.0,1.0345,0.0176,2.9
94.078,1.0,0.0,0.0,1.0345,0.0176,2.9
94.128,1.0,0.0,0.0,1.0345,0.0176,2.9
94.179,1.0,0.0,0.0,1.0345,0.0176,2.9
94.229,1.0,0.0,0.0,1.0345,0.0176,2.9
94.281,1.0,0.0,0.0,1.0345,0.0176,2.9
94.331,1.0,0.0,0.0,1.0345,0.0176,2.9
94.382,1.0,0.0,0.0,1.0345,0.0176,2.9
94.433,1.0,0.0,0.0,1.0345,0.0176,2.9
94.483,1.0,0.0,0.0,1.0345,0.0176,2.9
94.534,1.0,0.0,0.0,1.0345,0.0176,2.9
94.584,1.0,0.0,0.0,1.0345,0.0176,2.9
94.635,1.0,0.0,0.0,1.0345,0.0176,2.9
94.686,1.0,0.0,0.0,1.0345,0.0176,2.9
94.737,1.0,0.0,0.0,1.0345,0.0176,2.9
94.787,1.0,0.0,0.0,1.0345,0.0176,2.9
94.838,1.0,0.0,0.0,1.0345,0.0176,2.9
94.889,1.0,0.0,0.0,1.0345,0.0176,2.9
94.94,1.0,0.0,0.0,1.0345,0.0176,2.9
94.992,1.0,0.0,0.0,1.0345,0.0176,2.9
95.043,1.0,0.0,0.0,1.0345,0.0176,2.9
95.093,1.0,0.0,0.0,1.0345,0.0176,2.9
95.144,1.0,0.0,0.0,1.0345,0.0176,2.9
95.195,1.0,0.0,0.0,1.0345,0.0176,2.9
95.246,1.0,0.0,0.0,1.0345,0.0176,2.9
95.296,1.0,0.0,0.0,1.0345,0.0176,2.9
95.347,1.0,0.0,0.0,1.0345,0.0176,2.9
95.397,1.0,0.0,0.0,1.0345,0.0176,2.9
95.448,1.0,0.0,0.0,1.0345,0.0176,2.9
95.498,1.0,0.0,0.0,1.0345,0.0176,2.9
95.549,1.0,0.0,0.0,1.0345,0.0176,2.9
95.599,1.0,0.0,0.0,1.0345,0.0176,2.9
95.65,1.0,0.0,0.0,1.0345,0.0176,2.9
95.7,1.0,0.0,0.0,1.0345,0.0176,2.9
95.751,1.0,0.0,0.0,1.0345,0.0176,2.9
95.802,1.0,0.0,0.0,1.0345,0.0176,2.9
95.852,1.0,0.0,0.0,1.0345,0.0176,2.9
95.903,1.0,0.0,0.0,1.0345,0.0176,2.9
95.953,1.0,0.0,0.0,1.0345,0.0176,2.9
96.004,1.0,0.0,0.0,1.0345,0.0176,2.9
96.056,1.0,0.0,0.0,-0.0,0.0,-0.0
96.106,1.0,0.0,0.0,-0.0,0.0,-0.0
96.156,1.0,0.0,0.0,-0.0,0.0,-0.0
96.208,1.0,0.0,0.0,-0.0,0.0,-0.0
96.259,1.0,0.0,0.0,-0.0,0.0,-0.0
96.309,1.0,0.0,0.0,-0.0,0.0,-0.0
96.36,1.0,0.0,0.0,-0.0,0.0,-0.0
96.411,1.0,0.0,0.0,-0.0,0.0,-0.0
96.461,1.0,0.0,0.0,0.0,-0.0,-0.0
96.512,1.0,0.0,0.0,0.0,-0.0,-0.0
96.562,1.0,0.0,0.0,0.0,-0.0,-0.0
96.613,1.0,0.0,0.0,0.0,-0.0,-0.0
96.663,1.0,0.0,0.0,0.0,-0.0,-0.0
96.714,1.0,0.0,0.0,0.0,-0.0,-0.0
96.765,1.0,0.0,0.0,-0.0,0.0,-0.0
96.815,1.0,0.0,0.0,-0.0,0.0,-0.0
96.866,1.0,0.0,0.0,-0.0,0.0,-0.0
96.916,1.0,0.0,0.0,-0.0,0.0,-0.0
96.967,1.0,0.0,0.0,-0.0,0.0,-0.0
97.018,1.0,0.0,0.0,-0.0,0.0,-0.0
97.069,1.0,0.0,0.0,-0.0,0.0,-0.0
97.119,1.0,0.0,0.0,-0.0,0.0,-0.0
97.17,1.0,0.0,0.0,-0.0,0.0,-0.0
97.222,1.0,0.0,0.0,-0.0,0.0,-0.0
97.272,1.0,0.0,0.0,-0.0,0.0,-0.0
97.354,1.0,0.0,0.0,-0.0,0.0,-0.0
97.405,1.0,0.0,0.0,-0.0,0.0,-0.0
97.455,1.0,0.0,0.0,-0.0,0.0,0.0
97.506,1.0,0.0,0.0,-0.0,0.0,0.0
97.556,1.0,0.0,0.0,-0.0,0.0,0.0
97.607,1.0,0.0,0.0,-0.0,0.0,0.0
97.662,1.0,0.0,0.0,-0.0,0.0,0.0
97.716,1.0,0.0,0.0,-0.0,0.0,0.0
97.768,1.0,0.0,0.0,-0.0,0.0,0.0
97.82,1.0,0.0,0.0,-0.0,0.0,0.0
97.87,1.0,0.0,0.0,-0.0,0.0,0.0
97.922,1.0,0.0,0.0,-0.0,0.0,0.0
97.973,1.0,0.0,0.0,-0.0,0.0,0.0
98.024,1.0,0.0,0.0,-0.0,0.0,0.0
98.075,1.0,0.0,0.0,-0.0,0.0,0.0
98.128,1.0,0.0,0.0,-0.0,0.0,0.0
98.18,1.0,0.0,0.0,-0.0,0.0,0.0
98.23,1.0,0.0,0.0,-0.0,0.0,-0.0
98.281,1.0,0.0,0.0,-0.0,0.0,-0.0
98.332,1.0,0.0,0.0,-0.0,0.0,-0.0
98.382,1.0,0.0,0.0,-0.0,0.0,-0.0
98.433,1.0,0.0,0.0,-0.0,0.0,0.0
98.483,1.0,0.0,0.0,-0.0,0.0,-0.0
