t,target_x,target_y,target_h_deg,x,y,h_deg
2737.671,,,,-0.0003,0.0003,0.07
2737.722,,,,-0.0003,0.0003,0.07
2737.773,,,,-0.0003,0.0003,0.07
2737.824,,,,-0.0003,0.0003,0.07
2737.875,,,,-0.0003,0.0003,0.07
2737.926,,,,-0.0003,0.0003,0.07
2737.976,,,,-0.0003,0.0003,0.07
2738.027,,,,-0.0003,0.0003,0.07
2738.077,,,,-0.0003,0.0003,0.07
2738.128,,,,-0.0003,0.0003,0.07
2738.216,,,,-0.0003,0.0003,0.07
2738.269,,,,-0.0003,0.0003,0.07
2738.319,,,,-0.0003,0.0003,0.07
2738.37,,,,-0.0003,0.0003,0.07
2738.421,,,,-0.0003,0.0003,0.07
2738.471,,,,-0.0003,0.0003,0.07
2738.522,,,,-0.0003,0.0003,0.07
2738.572,,,,-0.0003,0.0003,0.07
2738.623,,,,-0.0003,0.0003,0.07
2738.673,,,,-0.0003,0.0003,0.07
2738.724,,,,-0.0003,0.0003,0.07
2738.775,,,,-0.0003,0.0003,0.07
2738.825,,,,-0.0003,0.0003,0.07
2738.876,,,,-0.0003,0.0003,0.07
2738.926,,,,-0.0003,0.0003,0.07
2738.977,,,,-0.0003,0.0003,0.07
2739.028,,,,-0.0003,0.0003,0.07
2739.078,,,,-0.0003,0.0003,0.07
2739.129,,,,-0.0003,0.0003,0.07
2739.18,,,,-0.0003,0.0003,0.07
2739.231,,,,-0.0003,0.0003,0.07
2739.282,,,,-0.0003,0.0003,0.07
2739.333,,,,-0.0003,0.0003,0.07
2739.383,,,,-0.0003,0.0003,0.07
2739.434,,,,-0.0003,0.0003,0.07
2739.486,,,,-0.0003,0.0003,0.07
2739.574,,,,-0.0003,0.0003,0.07
2739.625,,,,-0.0003,0.0003,0.07
2739.675,,,,-0.0003,0.0003,0.07
2739.726,,,,-0.0003,0.0003,0.07
2739.777,,,,-0.0003,0.0003,0.07
2739.827,,,,-0.0003,0.0003,0.07
2739.878,,,,-0.0003,0.0003,0.07
2739.928,,,,-0.0003,0.0003,0.07
2739.979,,,,-0.0003,0.0003,0.07
2740.03,,,,-0.0003,0.0003,0.07
2740.081,,,,-0.0003,0.0003,0.07
2740.131,,,,-0.0003,0.0003,0.07
2740.182,,,,-0.0003,0.0003,0.07
2740.233,,,,-0.0003,0.0003,0.07
2740.283,,,,-0.0003,0.0003,0.07
2740.335,,,,-0.0003,0.0003,0.07
2740.385,,,,-0.0003,0.0003,0.07
2740.436,,,,-0.0003,0.0003,0.07
2740.488,,,,-0.0003,0.0003,0.07
2740.539,,,,-0.0003,0.0003,0.07
2740.589,,,,-0.0003,0.0003,0.07
2740.64,,,,-0.0003,0.0003,0.07
2740.69,,,,-0.0003,0.0003,0.07
2740.741,,,,-0.0003,0.0003,0.07
2740.791,,,,-0.0003,0.0003,0.07
2740.841,,,,-0.0003,0.0003,0.07
2740.892,,,,-0.0003,0.0003,0.07
2740.943,,,,-0.0003,0.0003,0.07
2740.993,,,,-0.0003,0.0003,0.07
2741.044,,,,-0.0003,0.0003,0.07
2741.094,,,,-0.0003,0.0003,0.07
2741.145,,,,-0.0003,0.0003,0.07
2741.195,,,,-0.0003,0.0003,0.07
2741.246,,,,-0.0003,0.0003,0.07
2741.297,,,,-0.0003,0.0003,0.07
2741.348,,,,-0.0003,0.0003,0.07
2741.398,,,,-0.0003,0.0003,0.07
2741.449,,,,-0.0003,0.0003,0.07
2741.499,,,,-0.0003,0.0003,0.07
2741.55,,,,-0.0003,0.0003,0.07
2741.601,,,,-0.0003,0.0003,0.07
2741.651,,,,-0.0003,0.0003,0.07
2741.702,,,,-0.0003,0.0003,0.07
2741.752,,,,-0.0003,0.0003,0.07
2741.803,,,,-0.0003,0.0003,0.07
2741.853,,,,-0.0003,0.0003,0.07
2741.904,,,,-0.0003,0.0003,0.07
2741.954,,,,-0.0003,0.0003,0.07
2742.005,,,,-0.0003,0.0003,0.07
2742.055,,,,-0.0003,0.0003,0.07
2742.106,,,,-0.0003,0.0003,0.07
2742.156,,,,-0.0003,0.0003,0.07
2742.207,,,,-0.0003,0.0003,0.07
2742.257,,,,-0.0003,0.0003,0.07
2742.308,,,,-0.0003,0.0003,0.07
2742.359,,,,-0.0003,0.0003,0.07
2742.409,,,,-0.0003,0.0003,0.07
2742.46,,,,-0.0003,0.0003,0.07
2742.51,,,,-0.0003,0.0003,0.07
2742.561,,,,-0.0003,0.0003,0.07
2742.612,,,,-0.0003,0.0003,0.07
2742.662,,,,-0.0003,0.0003,0.07
2742.713,,,,-0.0003,0.0003,0.07
2742.774,,,,-0.0003,0.0003,0.07
2742.83,,,,-0.0003,0.0003,0.07
2742.881,,,,-0.0003,0.0003,0.07
2742.932,,,,-0.0003,0.0003,0.07
2742.984,,,,-0.0003,0.0003,0.07
2743.034,,,,-0.0003,0.0003,0.07
2743.092,,,,-0.0003,0.0003,0.07
2743.144,,,,-0.0003,0.0003,0.07
2743.195,,,,-0.0003,0.0003,0.07
2743.247,,,,-0.0003,0.0003,0.07
2743.297,,,,-0.0003,0.0003,0.07
2743.353,,,,-0.0003,0.0003,0.07
2743.403,,,,-0.0003,0.0003,0.07
2743.46,,,,-0.0003,0.0003,0.07
2743.511,,,,-0.0003,0.0003,0.07
2743.562,,,,-0.0003,0.0003,0.07
2743.615,,,,-0.0003,0.0003,0.07
2743.666,,,,-0.0003,0.0003,0.07
2743.716,,,,-0.0003,0.0003,0.07
2743.767,,,,-0.0003,0.0003,0.07
2743.819,,,,-0.0003,0.0003,0.07
2743.869,,,,-0.0003,0.0003,0.07
2743.921,,,,-0.0003,0.0003,0.07
2743.972,,,,-0.0003,0.0003,0.07
2744.023,,,,-0.0003,0.0003,0.07
2744.073,,,,-0.0003,0.0003,0.07
2744.124,,,,-0.0003,0.0003,0.07
2744.174,,,,-0.0003,0.0003,0.07
2744.225,,,,-0.0003,0.0003,0.07
2744.276,,,,-0.0003,0.0003,0.07
2744.326,,,,-0.0003,0.0003,0.07
2744.377,,,,-0.0003,0.0003,0.07
2744.432,,,,-0.0003,0.0003,0.07
2744.484,,,,-0.0003,0.0003,0.07
2744.534,,,,-0.0003,0.0003,0.07
2744.585,,,,-0.0003,0.0003,0.07
2744.638,,,,-0.0003,0.0003,0.07
2744.688,,,,-0.0003,0.0003,0.07
2744.739,,,,-0.0003,0.0003,0.07
2744.791,,,,-0.0003,0.0003,0.07
2744.844,,,,-0.0003,0.0003,0.07
2744.895,,,,-0.0003,0.0003,0.07
2744.945,,,,-0.0003,0.0003,0.07
2744.998,,,,-0.0003,0.0003,0.07
2745.049,,,,-0.0003,0.0003,0.07
2745.1,,,,-0.0003,0.0003,0.07
2745.151,,,,-0.0003,0.0003,0.07
2745.201,,,,-0.0003,0.0003,0.07
2745.252,,,,-0.0003,0.0003,0.07
2745.31,,,,-0.0003,0.0003,0.07
2745.361,,,,-0.0003,0.0003,0.07
2745.411,,,,-0.0003,0.0003,0.07
2745.462,,,,-0.0003,0.0003,0.07
2745.512,,,,-0.0003,0.0003,0.07
2745.563,,,,-0.0003,0.0003,0.07
2745.613,,,,-0.0003,0.0003,0.07
2745.664,,,,-0.0003,0.0003,0.07
2745.714,,,,-0.0003,0.0003,0.07
2745.765,,,,-0.0003,0.0003,0.07
2745.816,,,,-0.0003,0.0003,0.07
2745.867,,,,-0.0003,0.0003,0.07
2745.918,,,,-0.0003,0.0003,0.07
2745.969,,,,-0.0003,0.0003,0.07
2746.019,,,,-0.0003,0.0003,0.07
2746.07,,,,-0.0003,0.0003,0.07
2746.121,,,,-0.0003,0.0003,0.07
2746.172,,,,-0.0003,0.0003,0.07
2746.223,,,,-0.0003,0.0003,0.07
2746.274,,,,-0.0003,0.0003,0.07
2746.324,,,,-0.0003,0.0003,0.07
2746.391,,,,-0.0003,0.0003,0.07
2746.442,,,,-0.0003,0.0003,0.07
2746.492,,,,-0.0003,0.0003,0.07
2746.544,,,,-0.0003,0.0003,0.07
2746.594,,,,-0.0003,0.0003,0.07
2746.645,,,,-0.0003,0.0003,0.07
2746.695,,,,-0.0003,0.0003,0.07
2746.746,,,,-0.0003,0.0003,0.07
2746.797,,,,-0.0003,0.0003,0.07
2746.848,,,,-0.0003,0.0003,0.07
2746.898,,,,-0.0003,0.0003,0.07
2746.949,,,,-0.0003,0.0003,0.07
2747.0,,,,-0.0003,0.0003,0.07
2747.051,,,,-0.0003,0.0003,0.07
2747.101,,,,-0.0003,0.0003,0.07
2747.152,,,,-0.0003,0.0003,0.07
2747.202,,,,-0.0003,0.0003,0.07
2747.253,,,,-0.0003,0.0003,0.07
2747.303,,,,-0.0003,0.0003,0.07
2747.354,,,,-0.0003,0.0003,0.07
2747.405,,,,-0.0003,0.0003,0.07
2747.455,,,,-0.0003,0.0003,0.07
2747.506,,,,-0.0003,0.0003,0.07
2747.556,,,,-0.0003,0.0003,0.07
2747.607,,,,-0.0003,0.0003,0.07
2747.657,,,,-0.0003,0.0003,0.07
2747.709,,,,-0.0003,0.0003,0.07
2747.76,,,,-0.0003,0.0003,0.07
2747.811,,,,-0.0003,0.0003,0.07
2747.862,,,,-0.0003,0.0003,0.07
2747.912,,,,-0.0003,0.0003,0.07
2747.963,,,,-0.0003,0.0003,0.07
2748.014,,,,-0.0003,0.0003,0.07
2748.065,,,,-0.0003,0.0003,0.07
2748.115,,,,-0.0003,0.0003,0.07
2748.166,,,,-0.0003,0.0003,0.07
2748.217,,,,-0.0003,0.0003,0.07
2748.268,,,,-0.0003,0.0003,0.07
2748.318,,,,-0.0003,0.0003,0.07
2748.369,,,,-0.0003,0.0003,0.07
2748.42,,,,-0.0003,0.0003,0.07
2748.471,,,,-0.0003,0.0003,0.07
2748.521,,,,-0.0003,0.0003,0.07
2748.572,,,,-0.0003,0.0003,0.07
2748.623,,,,-0.0003,0.0003,0.07
2748.673,,,,-0.0003,0.0003,0.07
2748.724,,,,-0.0003,0.0003,0.07
2748.775,,,,-0.0003,0.0003,0.07
2748.826,,,,-0.0003,0.0003,0.07
2748.877,,,,-0.0003,0.0003,0.07
2748.928,,,,-0.0003,0.0003,0.07
2748.979,,,,-0.0003,0.0003,0.07
2749.029,,,,-0.0003,0.0003,0.07
2749.08,,,,-0.0003,0.0003,0.07
2749.131,,,,-0.0003,0.0003,0.07
2749.181,,,,-0.0003,0.0003,0.07
2749.232,,,,-0.0003,0.0003,0.07
2749.282,,,,-0.0003,0.0003,0.07
2749.333,,,,-0.0003,0.0003,0.07
2749.385,,,,-0.0003,0.0003,0.07
2749.436,,,,-0.0003,0.0003,0.07
2749.486,,,,-0.0003,0.0003,0.07
2749.537,,,,-0.0003,0.0003,0.07
2749.587,,,,-0.0003,0.0003,0.07
2749.638,,,,-0.0003,0.0003,0.07
2749.689,,,,-0.0003,0.0003,0.07
2749.74,,,,-0.0003,0.0003,0.07
2749.791,,,,-0.0003,0.0003,0.07
2749.842,,,,-0.0003,0.0003,0.07
2749.892,,,,-0.0003,0.0003,0.07
2749.943,,,,-0.0003,0.0003,0.07
2749.993,,,,-0.0003,0.0003,0.07
2750.043,,,,-0.0003,0.0003,0.07
2750.094,,,,-0.0003,0.0003,0.07
2750.145,,,,-0.0003,0.0003,0.07
2750.196,,,,-0.0003,0.0003,0.07
2750.246,,,,-0.0003,0.0003,0.07
2750.297,,,,-0.0003,0.0003,0.07
2750.348,,,,-0.0003,0.0003,0.07
2750.398,,,,-0.0003,0.0003,0.07
2750.486,,,,-0.0003,0.0003,0.07
2750.536,,,,-0.0003,0.0003,0.07
2750.587,,,,-0.0003,0.0003,0.07
2750.638,,,,-0.0003,0.0003,0.07
2750.689,,,,-0.0003,0.0003,0.07
2750.739,,,,-0.0003,0.0003,0.07
2750.79,,,,-0.0003,0.0003,0.07
2750.84,,,,-0.0003,0.0003,0.07
2750.891,,,,-0.0003,0.0003,0.07
2750.941,,,,-0.0003,0.0003,0.07
2750.992,,,,-0.0003,0.0003,0.07
2751.043,,,,-0.0003,0.0003,0.07
2751.093,,,,-0.0003,0.0003,0.07
2751.144,,,,-0.0003,0.0003,0.07
2751.194,,,,-0.0003,0.0003,0.07
2751.245,,,,-0.0003,0.0003,0.07
2751.295,,,,-0.0003,0.0003,0.07
2751.346,,,,-0.0003,0.0003,0.07
2751.397,,,,-0.0003,0.0003,0.07
2751.447,,,,-0.0003,0.0003,0.07
2751.498,,,,-0.0003,0.0003,0.07
2751.549,,,,-0.0003,0.0003,0.07
2751.6,,,,-0.0003,0.0003,0.07
2751.65,,,,-0.0003,0.0003,0.07
2751.701,,,,-0.0003,0.0003,0.07
2751.753,,,,-0.0003,0.0003,0.07
2751.843,,,,-0.0003,0.0003,0.07
2751.894,,,,-0.0003,0.0003,0.07
2751.945,,,,-0.0003,0.0003,0.07
2751.995,,,,-0.0003,0.0003,0.07
2752.046,,,,-0.0003,0.0003,0.07
2752.096,,,,-0.0003,0.0003,0.07
2752.146,,,,-0.0003,0.0003,0.07
2752.197,,,,-0.0003,0.0003,0.07
2752.248,,,,-0.0003,0.0003,0.07
2752.298,,,,-0.0003,0.0003,0.07
2752.349,,,,-0.0003,0.0003,0.07
2752.4,,,,-0.0003,0.0003,0.07
2752.45,,,,-0.0003,0.0003,0.07
2752.501,,,,-0.0003,0.0003,0.07
2752.556,,,,-0.0003,0.0003,0.07
2752.608,,,,-0.0003,0.0003,0.07
2752.658,,,,-0.0003,0.0003,0.07
2752.709,,,,-0.0003,0.0003,0.07
2752.76,,,,-0.0003,0.0003,0.07
2752.811,,,,-0.0003,0.0003,0.07
2752.861,,,,-0.0003,0.0003,0.07
2752.912,,,,-0.0003,0.0003,0.07
2752.963,,,,-0.0003,0.0003,0.07
2753.013,,,,-0.0003,0.0003,0.07
2753.064,,,,-0.0003,0.0003,0.07
2753.114,,,,-0.0003,0.0003,0.07
2753.165,,,,-0.0003,0.0003,0.07
2753.215,,,,-0.0003,0.0003,0.07
2753.266,,,,-0.0003,0.0003,0.07
2753.317,,,,-0.0003,0.0003,0.07
2753.367,,,,-0.0003,0.0003,0.07
2753.418,,,,-0.0003,0.0003,0.07
2753.468,,,,-0.0003,0.0003,0.07
2753.519,,,,-0.0003,0.0003,0.07
2753.569,,,,-0.0003,0.0003,0.07
2753.62,,,,-0.0003,0.0003,0.07
2753.671,,,,-0.0003,0.0003,0.07
2753.721,,,,-0.0003,0.0003,0.07
2753.772,,,,-0.0003,0.0003,0.07
2753.822,,,,-0.0003,0.0003,0.07
2753.873,,,,-0.0003,0.0003,0.07
2753.925,,,,-0.0003,0.0003,0.07
2753.975,,,,-0.0003,0.0003,0.07
2754.026,,,,-0.0003,0.0003,0.07
2754.076,,,,-0.0003,0.0003,0.07
2754.13,,,,-0.0003,0.0003,0.07
2754.181,,,,-0.0003,0.0003,0.07
2754.231,,,,-0.0003,0.0003,0.07
2754.282,,,,-0.0003,0.0003,0.07
2754.333,,,,-0.0003,0.0003,0.07
2754.383,,,,-0.0003,0.0003,0.07
2754.434,,,,-0.0003,0.0003,0.07
2754.485,,,,-0.0003,0.0003,0.07
2754.535,,,,-0.0003,0.0003,0.07
2754.586,,,,-0.0003,0.0003,0.07
2754.636,,,,-0.0003,0.0003,0.07
2754.687,,,,-0.0003,0.0003,0.07
2754.738,,,,-0.0003,0.0003,0.07
2754.788,,,,-0.0003,0.0003,0.07
2754.839,,,,-0.0003,0.0003,0.07
2754.889,,,,-0.0003,0.0003,0.07
2754.94,,,,-0.0003,0.0003,0.07
2754.99,,,,-0.0003,0.0003,0.07
2755.041,,,,-0.0003,0.0003,0.07
2755.092,,,,-0.0003,0.0003,0.07
2755.142,,,,-0.0003,0.0003,0.07
2755.193,,,,-0.0003,0.0003,0.07
2755.244,,,,-0.0003,0.0003,0.07
2755.294,,,,-0.0003,0.0003,0.07
2755.345,,,,-0.0003,0.0003,0.07
2755.395,,,,-0.0003,0.0003,0.07
2755.446,,,,-0.0003,0.0003,0.07
2755.497,,,,-0.0003,0.0003,0.07
2755.548,,,,-0.0003,0.0003,0.07
2755.599,,,,-0.0003,0.0003,0.07
2755.65,,,,-0.0003,0.0003,0.07
2755.7,,,,-0.0003,0.0003,0.07
2755.751,,,,-0.0003,0.0003,0.07
2755.802,,,,-0.0003,0.0003,0.07
2755.852,,,,-0.0003,0.0003,0.07
2755.936,,,,-0.0003,0.0003,0.07
2755.986,,,,-0.0003,0.0003,0.07
2756.037,,,,-0.0003,0.0003,0.07
2756.088,,,,-0.0003,0.0003,0.07
2756.138,,,,-0.0003,0.0003,0.07
2756.189,,,,-0.0003,0.0003,0.07
2756.24,,,,-0.0003,0.0003,0.07
2756.291,,,,-0.0003,0.0003,0.07
2756.341,,,,-0.0003,0.0003,0.07
2756.392,,,,-0.0003,0.0003,0.07
2756.443,,,,-0.0003,0.0003,0.07
2756.493,,,,-0.0003,0.0003,0.07
2756.544,,,,-0.0003,0.0003,0.07
2756.595,,,,-0.0003,0.0003,0.07
2756.646,,,,-0.0003,0.0003,0.07
2756.696,,,,-0.0003,0.0003,0.07
2756.747,,,,-0.0003,0.0003,0.07
2756.798,,,,-0.0003,0.0003,0.07
2756.848,,,,-0.0003,0.0003,0.07
2756.899,,,,-0.0003,0.0003,0.07
2756.95,,,,-0.0003,0.0003,0.07
2757.0,,,,-0.0003,0.0003,0.07
2757.051,,,,-0.0003,0.0003,0.07
2757.101,,,,-0.0003,0.0003,0.07
2757.151,,,,-0.0003,0.0003,0.07
2757.202,,,,-0.0003,0.0003,0.07
2757.252,,,,-0.0003,0.0003,0.07
2757.303,,,,-0.0003,0.0003,0.07
2757.354,,,,-0.0003,0.0003,0.07
2757.405,,,,-0.0003,0.0003,0.07
2757.456,,,,-0.0003,0.0003,0.07
2757.507,,,,-0.0003,0.0003,0.07
2757.558,,,,-0.0003,0.0003,0.07
2757.61,,,,-0.0003,0.0003,0.07
2757.661,,,,-0.0003,0.0003,0.07
2757.712,,,,-0.0003,0.0003,0.07
2757.762,,,,-0.0003,0.0003,0.07
2757.813,,,,-0.0003,0.0003,0.07
2757.863,,,,-0.0003,0.0003,0.07
2757.914,,,,-0.0003,0.0003,0.07
2757.964,,,,-0.0003,0.0003,0.07
2758.015,,,,-0.0003,0.0003,0.07
2758.066,,,,-0.0003,0.0003,0.07
2758.116,,,,-0.0003,0.0003,0.07
2758.167,,,,-0.0003,0.0003,0.07
2758.217,,,,-0.0003,0.0003,0.07
2758.268,,,,-0.0003,0.0003,0.07
2758.319,,,,-0.0003,0.0003,0.07
2758.37,,,,-0.0003,0.0003,0.07
2758.421,,,,-0.0003,0.0003,0.07
2758.471,,,,-0.0003,0.0003,0.07
2758.522,,,,-0.0003,0.0003,0.07
2758.573,,,,-0.0003,0.0003,0.07
2758.624,,,,-0.0003,0.0003,0.07
2758.675,,,,-0.0003,0.0003,0.07
2758.726,,,,-0.0003,0.0003,0.07
2758.776,,,,-0.0003,0.0003,0.07
2758.827,,,,-0.0003,0.0003,0.07
2758.878,,,,-0.0003,0.0003,0.07
2758.928,,,,-0.0003,0.0003,0.07
2758.979,,,,-0.0003,0.0003,0.07
2759.03,,,,-0.0003,0.0003,0.07
2759.08,,,,-0.0003,0.0003,0.07
2759.131,,,,-0.0003,0.0003,0.07
2759.182,,,,-0.0003,0.0003,0.07
2759.232,,,,-0.0003,0.0003,0.07
2759.283,,,,-0.0003,0.0003,0.07
2759.333,,,,-0.0003,0.0003,0.07
2759.384,,,,-0.0003,0.0003,0.07
2759.435,,,,-0.0003,0.0003,0.07
2759.486,,,,-0.0003,0.0003,0.07
2759.537,,,,-0.0003,0.0003,0.07
2759.587,,,,-0.0003,0.0003,0.07
2759.638,,,,-0.0003,0.0003,0.07
2759.689,,,,-0.0003,0.0003,0.07
2759.74,,,,-0.0003,0.0003,0.07
2759.791,,,,-0.0003,0.0003,0.07
2759.841,,,,-0.0003,0.0003,0.07
2759.892,,,,-0.0003,0.0003,0.07
2759.942,,,,-0.0003,0.0003,0.07
2760.023,,,,-0.0003,0.0003,0.07
2760.073,,,,-0.0003,0.0003,0.07
2760.125,,,,-0.0003,0.0003,0.07
2760.177,,,,-0.0003,0.0003,0.07
2760.228,,,,-0.0003,0.0003,0.07
2760.279,,,,-0.0003,0.0003,0.07
2760.329,,,,-0.0003,0.0003,0.07
2760.38,,,,-0.0003,0.0003,0.07
2760.431,,,,-0.0003,0.0003,0.07
2760.482,,,,-0.0003,0.0003,0.07
2760.533,,,,-0.0003,0.0003,0.07
2760.583,,,,-0.0003,0.0003,0.07
2760.634,,,,-0.0003,0.0003,0.07
2760.685,,,,-0.0003,0.0003,0.07
2760.736,,,,-0.0003,0.0003,0.07
2760.787,,,,-0.0003,0.0003,0.07
2760.837,,,,-0.0003,0.0003,0.07
2760.888,,,,-0.0003,0.0003,0.07
2760.939,,,,-0.0003,0.0003,0.07
2760.989,,,,-0.0003,0.0003,0.07
2761.04,,,,-0.0003,0.0003,0.07
2761.091,,,,-0.0003,0.0003,0.07
2761.141,,,,-0.0003,0.0003,0.07
2761.192,,,,-0.0003,0.0003,0.07
2761.243,,,,-0.0003,0.0003,0.07
2761.294,,,,-0.0003,0.0003,0.07
2761.382,,,,-0.0003,0.0003,0.07
2761.435,,,,-0.0003,0.0003,0.07
2761.487,,,,-0.0003,0.0003,0.07
2761.537,,,,-0.0003,0.0003,0.07
2761.588,,,,-0.0003,0.0003,0.07
2761.638,,,,-0.0003,0.0003,0.07
2761.689,,,,-0.0003,0.0003,0.07
2761.739,,,,-0.0003,0.0003,0.07
2761.79,,,,-0.0003,0.0003,0.07
2761.841,,,,-0.0003,0.0003,0.07
2761.892,,,,-0.0003,0.0003,0.07
2761.943,,,,-0.0003,0.0003,0.07
2761.993,,,,-0.0003,0.0003,0.07
2762.045,,,,-0.0003,0.0003,0.07
2762.096,,,,-0.0003,0.0003,0.07
2762.146,,,,-0.0003,0.0003,0.07
2762.197,,,,-0.0003,0.0003,0.07
2762.247,,,,-0.0003,0.0003,0.07
2762.298,,,,-0.0003,0.0003,0.07
2762.349,,,,-0.0003,0.0003,0.07
2762.399,,,,-0.0003,0.0003,0.07
2762.45,,,,-0.0003,0.0003,0.07
2762.5,,,,-0.0003,0.0003,0.07
2762.551,,,,-0.0003,0.0003,0.07
2762.601,,,,-0.0003,0.0003,0.07
2762.652,,,,-0.0003,0.0003,0.07
2762.702,,,,-0.0003,0.0003,0.07
2762.752,,,,-0.0003,0.0003,0.07
2762.803,,,,-0.0003,0.0003,0.07
2762.854,,,,-0.0003,0.0003,0.07
2762.904,,,,-0.0003,0.0003,0.07
2762.955,,,,-0.0003,0.0003,0.07
2763.006,,,,-0.0003,0.0003,0.07
2763.057,,,,-0.0003,0.0003,0.07
2763.107,,,,-0.0003,0.0003,0.07
2763.158,,,,-0.0003,0.0003,0.07
2763.208,,,,-0.0003,0.0003,0.07
2763.259,,,,-0.0003,0.0003,0.07
2763.309,,,,-0.0003,0.0003,0.07
2763.36,,,,-0.0003,0.0003,0.07
2763.411,,,,-0.0003,0.0003,0.07
2763.462,,,,-0.0003,0.0003,0.07
2763.512,,,,-0.0003,0.0003,0.07
2763.563,,,,-0.0003,0.0003,0.07
2763.614,,,,-0.0003,0.0003,0.07
2763.665,,,,-0.0003,0.0003,0.07
2763.718,,,,-0.0003,0.0003,0.07
2763.771,,,,-0.0003,0.0003,0.07
2763.822,,,,-0.0003,0.0003,0.07
2763.872,,,,-0.0003,0.0003,0.07
2763.923,,,,-0.0003,0.0003,0.07
2763.974,,,,-0.0003,0.0003,0.07
2764.026,,,,-0.0003,0.0003,0.07
2764.115,,,,-0.0003,0.0003,0.07
2764.17,,,,-0.0003,0.0003,0.07
2764.221,,,,-0.0003,0.0003,0.07
2764.271,,,,-0.0003,0.0003,0.07
2764.322,,,,-0.0003,0.0003,0.07
2764.373,,,,-0.0003,0.0003,0.07
2764.424,,,,-0.0003,0.0003,0.07
2764.475,,,,-0.0003,0.0003,0.07
2764.525,,,,-0.0003,0.0003,0.07
2764.576,,,,-0.0003,0.0003,0.07
2764.627,,,,-0.0003,0.0003,0.07
2764.677,,,,-0.0003,0.0003,0.07
2764.728,,,,-0.0003,0.0003,0.07
2764.779,,,,-0.0003,0.0003,0.07
2764.83,,,,-0.0003,0.0003,0.07
2764.881,,,,-0.0003,0.0003,0.07
2764.932,,,,-0.0003,0.0003,0.07
2764.983,,,,-0.0003,0.0003,0.07
2765.033,,,,-0.0003,0.0003,0.07
2765.084,,,,-0.0003,0.0003,0.07
2765.135,,,,-0.0003,0.0003,0.07
2765.185,,,,-0.0003,0.0003,0.07
2765.236,,,,-0.0003,0.0003,0.07
2765.287,,,,-0.0003,0.0003,0.07
2765.337,,,,-0.0003,0.0003,0.07
2765.388,,,,-0.0003,0.0003,0.07
2765.473,,,,-0.0003,0.0003,0.07
2765.524,,,,-0.0003,0.0003,0.07
2765.575,,,,-0.0003,0.0003,0.07
2765.626,,,,-0.0003,0.0003,0.07
2765.677,,,,-0.0003,0.0003,0.07
2765.727,,,,-0.0003,0.0003,0.07
2765.778,,,,-0.0003,0.0003,0.07
2765.828,,,,-0.0003,0.0003,0.07
2765.879,,,,-0.0003,0.0003,0.07
2765.93,,,,-0.0003,0.0003,0.07
2765.98,,,,-0.0003,0.0003,0.07
2766.03,,,,-0.0003,0.0003,0.07
2766.081,,,,-0.0003,0.0003,0.07
2766.131,,,,-0.0003,0.0003,0.07
2766.182,,,,-0.0003,0.0003,0.07
2766.233,,,,-0.0003,0.0003,0.07
2766.283,,,,-0.0003,0.0003,0.07
2766.334,,,,-0.0003,0.0003,0.07
2766.384,,,,-0.0003,0.0003,0.07
2766.435,,,,-0.0003,0.0003,0.07
2766.485,,,,-0.0003,0.0003,0.07
2766.536,,,,-0.0003,0.0003,0.07
2766.586,,,,-0.0003,0.0003,0.07
2766.637,,,,-0.0003,0.0003,0.07
2766.688,,,,-0.0003,0.0003,0.07
2766.739,,,,-0.0003,0.0003,0.07
2766.789,,,,-0.0003,0.0003,0.07
2766.845,,,,-0.0003,0.0003,0.07
2766.896,,,,-0.0003,0.0003,0.07
2766.946,,,,-0.0003,0.0003,0.07
2766.997,,,,-0.0003,0.0003,0.07
2767.048,,,,-0.0003,0.0003,0.07
2767.099,,,,-0.0003,0.0003,0.07
2767.149,,,,-0.0003,0.0003,0.07
2767.2,,,,-0.0003,0.0003,0.07
2767.25,,,,-0.0003,0.0003,0.07
2767.301,,,,-0.0003,0.0003,0.07
2767.352,,,,-0.0003,0.0003,0.07
2767.403,,,,-0.0003,0.0003,0.07
2767.453,,,,-0.0003,0.0003,0.07
2767.504,,,,-0.0003,0.0003,0.07
2767.554,,,,-0.0003,0.0003,0.07
2767.604,,,,-0.0003,0.0003,0.07
2767.655,,,,-0.0003,0.0003,0.07
2767.706,,,,-0.0003,0.0003,0.07
2767.757,,,,-0.0003,0.0003,0.07
2767.807,,,,-0.0003,0.0003,0.07
2767.858,,,,-0.0003,0.0003,0.07
2767.909,,,,-0.0003,0.0003,0.07
2767.959,,,,-0.0003,0.0003,0.07
2768.01,,,,-0.0003,0.0003,0.07
2768.061,,,,-0.0003,0.0003,0.07
2768.111,,,,-0.0003,0.0003,0.07
2768.162,,,,-0.0003,0.0003,0.07
2768.213,,,,-0.0003,0.0003,0.07
2768.264,,,,-0.0003,0.0003,0.07
2768.315,,,,-0.0003,0.0003,0.07
2768.366,,,,-0.0003,0.0003,0.07
2768.417,,,,-0.0003,0.0003,0.07
2768.468,,,,-0.0003,0.0003,0.07
2768.519,,,,-0.0003,0.0003,0.07
2768.569,,,,-0.0003,0.0003,0.07
2768.62,,,,-0.0003,0.0003,0.07
2768.67,,,,-0.0003,0.0003,0.07
2768.721,,,,-0.0003,0.0003,0.07
2768.772,,,,-0.0003,0.0003,0.07
2768.822,,,,-0.0003,0.0003,0.07
